"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
"8",NA,NA,"8","A",11.5,18.6,"Unleaded Gasoline","LEBARON WAGON",NA,NA,1978,"CHRYSLER",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",16.5952,21.5603,"Unleaded Gasoline","LEBARON WAGON",NA,NA,1978,"CHRYSLER",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",13.0498,20.7499,"Unleaded Gasoline","LEBARON WAGON",NA,NA,1978,"CHRYSLER",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",14,18.9,"Unleaded Gasoline","LEBARON WAGON",NA,NA,1978,"CHRYSLER",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.8956,20.7222,"Unleaded Gasoline","CORDOBA",NA,NA,1978,"CHRYSLER","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.5,18.6,"Unleaded Gasoline","CORDOBA",NA,NA,1978,"CHRYSLER","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.3919,21.7922,"Unleaded Gasoline","CORDOBA",NA,NA,1978,"CHRYSLER","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",12.6182,20.2281,"Unleaded Gasoline","CORDOBA",NA,NA,1978,"CHRYSLER","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.0498,20.7499,"Unleaded Gasoline","CORDOBA",NA,NA,1978,"CHRYSLER","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.5446,18.5349,"Unleaded Gasoline","CHRYSLER",NA,NA,1978,"CHRYSLER","106","22","107","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",12.7965,19.698,"Unleaded Gasoline","CHRYSLER",NA,NA,1978,"CHRYSLER","106","22","107","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",9.7198,16.2948,"Unleaded Gasoline","CHRYSLER",NA,NA,1978,"CHRYSLER","106","22","107","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.498,18.3902,"Unleaded Gasoline","CHRYSLER",NA,NA,1978,"CHRYSLER","106","22","107","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",35.6,48.1,"Unleaded Gasoline","B-210","(CAT)",NA,1978,"DATSUN","68","7","68","7","63","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",23.7,28.4478,"Leaded GasolineUnleaded Gasoline","B-210","(NO CAT)",NA,1978,"DATSUN","68","7","68","7","63","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",28.0371,40.4866,"Leaded GasolineUnleaded Gasoline","B-210","(NO CAT)",NA,1978,"DATSUN","68","7","68","7","63","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",28.5481,40.4483,"Unleaded Gasoline","B-210",NA,NA,1978,"DATSUN","68","7","68","7","63","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",23.8415,29.5537,"Unleaded Gasoline","B-210",NA,NA,1978,"DATSUN","68","7","68","7","63","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",28.0371,40.4866,"Leaded GasolineUnleaded Gasoline","F-10","(NO CAT)",NA,1978,"DATSUN",NA,NA,NA,NA,"71","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",28.5481,40.4483,"Unleaded Gasoline","F-10",NA,NA,1978,"DATSUN",NA,NA,NA,NA,"71","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",28.0371,40.4866,"Leaded GasolineUnleaded Gasoline","F-10 WAGON","(NO CAT)",NA,1978,"DATSUN","73","29",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",28.5481,40.4483,"Unleaded Gasoline","F-10 WAGON",NA,NA,1978,"DATSUN","73","29",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",24.9,29.3,"Leaded GasolineUnleaded Gasoline","510",NA,NA,1978,"DATSUN","79","8","79","8","73","13        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",24.4733,32.3596,"Unleaded Gasoline","510",NA,NA,1978,"DATSUN","79","8","79","8","73","13        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",25.3,35.1,"Leaded GasolineUnleaded Gasoline","510",NA,NA,1978,"DATSUN","79","8","79","8","73","13        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",23.2519,27.7906,"Unleaded Gasoline","510",NA,NA,1978,"DATSUN","79","8","79","8","73","13        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",23.2519,27.7906,"Unleaded Gasoline","510 WAGON",NA,NA,1978,"DATSUN",NA,NA,"79","29",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",24.4733,32.3596,"Unleaded Gasoline","510 WAGON",NA,NA,1978,"DATSUN",NA,NA,"79","29",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",23.2043,27.8257,"Leaded GasolineUnleaded Gasoline","510 WAGON",NA,NA,1978,"DATSUN",NA,NA,"79","29",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",23.8002,32.2904,"Leaded GasolineUnleaded Gasoline","510 WAGON",NA,NA,1978,"DATSUN",NA,NA,"79","29",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","M",17.6,23.5,"Unleaded Gasoline","810",NA,NA,1978,"DATSUN",NA,NA,"80","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",17.3,21.2,"Unleaded Gasoline","810",NA,NA,1978,"DATSUN",NA,NA,"80","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",17,21.3,"Leaded GasolineUnleaded Gasoline","810",NA,NA,1978,"DATSUN",NA,NA,"80","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","M",15.9,22.696,"Leaded GasolineUnleaded Gasoline","810",NA,NA,1978,"DATSUN",NA,NA,"80","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","M",17.6,23.5,"Unleaded Gasoline","810 WAGON",NA,NA,1978,"DATSUN",NA,NA,"81","30",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",17,21.3,"Leaded GasolineUnleaded Gasoline","810 WAGON",NA,NA,1978,"DATSUN",NA,NA,"81","30",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",17.3,21.2,"Unleaded Gasoline","810 WAGON",NA,NA,1978,"DATSUN",NA,NA,"81","30",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","M",15.9,22.696,"Leaded GasolineUnleaded Gasoline","810 WAGON",NA,NA,1978,"DATSUN",NA,NA,"81","30",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"6","A",17.1,22.7,"Leaded GasolineUnleaded Gasoline","280Z",NA,NA,1978,"DATSUN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"6","M",18.192,26.5888,"Leaded GasolineUnleaded Gasoline","280Z",NA,NA,1978,"DATSUN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"6","M",17.8764,25.1252,"Unleaded Gasoline","280Z",NA,NA,1978,"DATSUN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"6","A",17.6,22.2,"Unleaded Gasoline","280Z",NA,NA,1978,"DATSUN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",24.4733,32.3596,"Unleaded Gasoline","200 SX",NA,NA,1978,"DATSUN","70","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",23.2519,27.7906,"Unleaded Gasoline","200 SX",NA,NA,1978,"DATSUN","70","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",23.8002,32.2904,"Leaded GasolineUnleaded Gasoline","200 SX",NA,NA,1978,"DATSUN","70","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",23.2043,27.8257,"Leaded GasolineUnleaded Gasoline","200 SX",NA,NA,1978,"DATSUN","70","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"4","M",24.7527,38.2726,"Unleaded Gasoline","OMNI",NA,NA,1978,"DODGE",NA,NA,NA,NA,"85","15        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"4","M",24.1,35.3,"Unleaded Gasoline","OMNI",NA,NA,1978,"DODGE",NA,NA,NA,NA,"85","15        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"4","A",21.5,27.8,"Unleaded Gasoline","OMNI",NA,NA,1978,"DODGE",NA,NA,NA,NA,"85","15        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"4","A",23.499,30.5005,"Unleaded Gasoline","OMNI",NA,NA,1978,"DODGE",NA,NA,NA,NA,"85","15        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",24.5,30.7,"Unleaded Gasoline","CELESTE",NA,NA,1978,"DODGE",NA,NA,NA,NA,"73","11       *",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",29.4674,39.2579,"Unleaded Gasoline","CELESTE",NA,NA,1978,"DODGE",NA,NA,NA,NA,"73","11       *",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",27.3,36.4,"Unleaded Gasoline","CELESTE",NA,NA,1978,"DODGE",NA,NA,NA,NA,"73","11       *",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",28.8,37.9,"Unleaded Gasoline","CELESTE",NA,NA,1978,"DODGE",NA,NA,NA,NA,"73","11       *",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",25.4,31.7,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",26.3,35.4,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",26.7,34.7,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",29.2,39.6,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",23.5,34.8,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",22.4,33.4,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",20.9,26,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",21.9,28.2,"Unleaded Gasoline","CHALLENGER",NA,NA,1978,"DODGE","77","8",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",28.1156,38.2026,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",26.5454,35.8077,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",23.5,34.8,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",22.4,33.4,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",20.9,26,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",21.9,28.2,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",26.7,34.7,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",25.4,31.7,"Unleaded Gasoline","COLT WAGON",NA,NA,1978,"DODGE",NA,NA,"82","34",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",30.9948,41.2025,"Unleaded Gasoline","COLT",NA,NA,1978,"DODGE","73","8","73","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",27.9,35.6,"Unleaded Gasoline","COLT",NA,NA,1978,"DODGE","73","8","73","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",33.9885,45.0995,"Unleaded Gasoline","COLT",NA,NA,1978,"DODGE","73","8","73","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",28.8,37.9,"Unleaded Gasoline","COLT",NA,NA,1978,"DODGE","73","8","73","8",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",11.6,15.2,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",13.5,22,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","M",19.5675,28.1372,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","M",17.8,27.9,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",14,18.9,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",10.3841,17.1292,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",15.3914,21.6927,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",17.995,25.3721,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",19.9362,27.1347,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","M",14.6973,25.2063,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",14.6,22.3,"Unleaded Gasoline","ASPEN",NA,NA,1978,"DODGE","87","15","98","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",15.3914,21.6927,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",16.5952,21.5603,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","M",14.6973,25.2063,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",14,18.9,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","M",17.5,25,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",13.5,22,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","M",16.9,24.8964,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",14.3919,21.7922,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",11.6,15.2,"Unleaded Gasoline","ASPEN WAGON",NA,NA,1978,"DODGE",NA,NA,"99","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.5,18.6,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",16.9,24.8964,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",15.3914,21.6927,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",14,18.9,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","M",14.6973,25.2063,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.5,22,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",16.5952,21.5603,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.4182,21.8559,"Unleaded Gasoline","DIPLOMAT",NA,NA,1978,"DODGE","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",16.5952,21.5603,"Unleaded Gasoline","DIPLOMAT WAGON",NA,NA,1978,"DODGE",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",14,18.9,"Unleaded Gasoline","DIPLOMAT WAGON",NA,NA,1978,"DODGE",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",13.8956,20.7222,"Unleaded Gasoline","DIPLOMAT WAGON",NA,NA,1978,"DODGE",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",11.5,18.6,"Unleaded Gasoline","DIPLOMAT WAGON",NA,NA,1978,"DODGE",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","M",16.9,24.8964,"Unleaded Gasoline","DIPLOMAT WAGON",NA,NA,1978,"DODGE",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",14.3919,21.7922,"Unleaded Gasoline","DIPLOMAT WAGON",NA,NA,1978,"DODGE",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",13.0498,20.7499,"Unleaded Gasoline","DIPLOMAT WAGON",NA,NA,1978,"DODGE",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",10.3836,16.7808,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",17.5,25,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",17.4,23.9,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.0498,20.7499,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",8.3,11.2,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.3919,21.7922,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.5,18.6,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",12.6182,20.2281,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.8956,20.7222,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",9.5185,14.4788,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",16.5775,21.5812,"Unleaded Gasoline","MONACO",NA,NA,1978,"DODGE","95","15","101","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",11.5446,18.5349,"Unleaded Gasoline","MONACO WAGON",NA,NA,1978,"DODGE",NA,NA,"104","50",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",11.498,18.3902,"Unleaded Gasoline","MONACO WAGON",NA,NA,1978,"DODGE",NA,NA,"104","50",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",12.7965,19.698,"Unleaded Gasoline","MONACO WAGON",NA,NA,1978,"DODGE",NA,NA,"104","50",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.3919,21.7922,"Unleaded Gasoline","CHARGER SE/MAGNUM XE",NA,NA,1978,"DODGE","97","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.8956,20.7222,"Unleaded Gasoline","CHARGER SE/MAGNUM XE",NA,NA,1978,"DODGE","97","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",12.6182,20.2281,"Unleaded Gasoline","CHARGER SE/MAGNUM XE",NA,NA,1978,"DODGE","97","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.5,18.6,"Unleaded Gasoline","CHARGER SE/MAGNUM XE",NA,NA,1978,"DODGE","97","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.0498,20.7499,"Unleaded Gasoline","CHARGER SE/MAGNUM XE",NA,NA,1978,"DODGE","97","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"8","M",11.2,18.3,"Unleaded Gasoline","FERRARI 308",NA,NA,1978,"FERRARI",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"8","M",11.2,18.3,"Unleaded Gasoline","FERRARI 308",NA,NA,1978,"FERRARI",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",20.74,30.6767,"Unleaded Gasoline","128",NA,NA,1978,"FIAT","75","9","76","9","72","13        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
